parent,parenttype,parentfield,item_code,qty,uom,stock_qty,stock_uom,include_item_in_manufacturing
BOM-510C3101HS-R0,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-510C3101HS-R0,BOM,items,PE5302,3.0,Kg,3.0,Kg,1
BOM-510C3191-R1,BOM,items,M12RR,67.6971,Kg,67.6971,Kg,1
BOM-510C3191-R1,BOM,items,TALC 1090,30.0,Kg,30.0,Kg,1
BOM-510C3191-R1,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510C3191-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-510C3191-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-510C3191-R1,BOM,items,PT01,1.8,Kg,1.8,Kg,1
BOM-510C3191-R1,BOM,items,PC01,0.0009,Kg,0.0009,Kg,1
BOM-510C3191-R1,BOM,items,PR01,0.0002,Kg,0.0002,Kg,1
BOM-510C3191-R1,BOM,items,PB02,0.0018,Kg,0.0018,Kg,1
BOM-510C3282-R2,BOM,items,B400MN,34.993,Kg,34.993,Kg,1
BOM-510C3282-R2,BOM,items,B120MN,34.0,Kg,34.0,Kg,1
BOM-510C3282-R2,BOM,items,B-72,30.0,Kg,30.0,Kg,1
BOM-510C3282-R2,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510C3282-R2,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-510C3282-R2,BOM,items,PT01,0.5,Kg,0.5,Kg,1
BOM-510C3282-R2,BOM,items,PC01,0.002,Kg,0.002,Kg,1
BOM-510C3282-R2,BOM,items,PY04,0.005,Kg,0.005,Kg,1
BOM-510C3283-R2,BOM,items,B400MN,39.168,Kg,39.168,Kg,1
BOM-510C3283-R2,BOM,items,B120MN,30.0,Kg,30.0,Kg,1
BOM-510C3283-R2,BOM,items,B-72,30.0,Kg,30.0,Kg,1
BOM-510C3283-R2,BOM,items,AD304,0.4,Kg,0.4,Kg,1
BOM-510C3283-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-510C3283-R2,BOM,items,PT01,0.2,Kg,0.2,Kg,1
BOM-510C3283-R2,BOM,items,PC01,0.03,Kg,0.03,Kg,1
BOM-510C3283-R2,BOM,items,PY04,0.002,Kg,0.002,Kg,1
BOM-510C3284-R2,BOM,items,B400MN,38.435,Kg,38.435,Kg,1
BOM-510C3284-R2,BOM,items,B120MN,30.0,Kg,30.0,Kg,1
BOM-510C3284-R2,BOM,items,TALC 1090,10.0,Kg,10.0,Kg,1
BOM-510C3284-R2,BOM,items,B-72,20.0,Kg,20.0,Kg,1
BOM-510C3284-R2,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510C3284-R2,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-510C3284-R2,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-510C3284-R2,BOM,items,PC01,0.039,Kg,0.039,Kg,1
BOM-510C3284-R2,BOM,items,PO03,0.013,Kg,0.013,Kg,1
BOM-510C3284-R2,BOM,items,PY01,0.013,Kg,0.013,Kg,1
BOM-510C3293E-R3,BOM,items,B220MN,68.02966,Kg,68.02966,Kg,1
BOM-510C3293E-R3,BOM,items,B-72,17.0,Kg,17.0,Kg,1
BOM-510C3293E-R3,BOM,items,TALC 1090,13.0,Kg,13.0,Kg,1
BOM-510C3293E-R3,BOM,items,PT01,1.32,Kg,1.32,Kg,1
BOM-510C3293E-R3,BOM,items,PR01,0.00014,Kg,0.00014,Kg,1
BOM-510C3293E-R3,BOM,items,PV01,0.0002,Kg,0.0002,Kg,1
BOM-510C3293E-R3,BOM,items,AD304,0.5,Kg,0.5,Kg,1
BOM-510C3293E-R3,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-510C3299-R2,BOM,items,B220MN,51.599,Kg,51.599,Kg,1
BOM-510C3299-R2,BOM,items,CO15EG,10.0,Kg,10.0,Kg,1
BOM-510C3299-R2,BOM,items,B-72,30.0,Kg,30.0,Kg,1
BOM-510C3299-R2,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510C3299-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-510C3299-R2,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-510C3299-R2,BOM,items,POB1,0.001,Kg,0.001,Kg,1
BOM-510C3299-R2,BOM,items,B120MN,7.0,Kg,7.0,Kg,1
BOM-510C3381-R1,BOM,items,B120MN,45.6,Kg,45.6,Kg,1
BOM-510C3381-R1,BOM,items,H350FG,20.0,Kg,20.0,Kg,1
BOM-510C3381-R1,BOM,items,QH1200,10.0,Kg,10.0,Kg,1
BOM-510C3381-R1,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510C3381-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-510C3381-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-510C3381-R1,BOM,items,AD501,0.15,Kg,0.15,Kg,1
BOM-510C3381-R1,BOM,items,AD502,0.15,Kg,0.15,Kg,1
BOM-510C3381-R1,BOM,items,G508,20.0,Kg,20.0,Kg,1
BOM-510C3381-R1,BOM,items,AD202,3.0,Kg,3.0,Kg,1
BOM-510C3381-R1,BOM,items,PT01,0.6,Kg,0.6,Kg,1
BOM-510C3381-R1,BOM,items,PR01,0.0001,Kg,0.0001,Kg,1
BOM-510C3381-R1,BOM,items,PC01,0.0013,Kg,0.0013,Kg,1
BOM-510C3381-R1,BOM,items,PY02,0.001,Kg,0.001,Kg,1
BOM-510C3381-R2,BOM,items,B120MN,48.89914,Kg,48.89914,Kg,1
BOM-510C3381-R2,BOM,items,B-72,10.0,Kg,10.0,Kg,1
BOM-510C3381-R2,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510C3381-R2,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-510C3381-R2,BOM,items,G508,20.0,Kg,20.0,Kg,1
BOM-510C3381-R2,BOM,items,AD501,0.15,Kg,0.15,Kg,1
BOM-510C3381-R2,BOM,items,AD502,0.15,Kg,0.15,Kg,1
BOM-510C3381-R2,BOM,items,PY02,0.0002,Kg,0.0002,Kg,1
BOM-510C3381-R2,BOM,items,PC01,0.0003,Kg,0.0003,Kg,1
BOM-510C3381-R2,BOM,items,PG01,0.0001,Kg,0.0001,Kg,1
BOM-510C3381-R2,BOM,items,PT01,0.3,Kg,0.3,Kg,1
BOM-510C3381-R2,BOM,items,PR01,0.00026,Kg,0.00026,Kg,1
BOM-510C3381-R2,BOM,items,H350FG,20.0,Kg,20.0,Kg,1
BOM-510C4191-R2,BOM,items,H350FG,50.798335,Kg,50.798335,Kg,1
BOM-510C4191-R2,BOM,items,B-72,21.0,Kg,21.0,Kg,1
BOM-510C4191-R2,BOM,items,TALC 1090,23.0,Kg,23.0,Kg,1
BOM-510C4191-R2,BOM,items,AD304,0.4,Kg,0.4,Kg,1
BOM-510C4191-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-510C4191-R2,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-510C4191-R2,BOM,items,PT01,4.5,Kg,4.5,Kg,1
BOM-510C4191-R2,BOM,items,PR01,6.5e-05,Kg,6.5e-05,Kg,1
BOM-510C4191-R2,BOM,items,PV01,0.0016,Kg,0.0016,Kg,1
BOM-510C4301-R2,BOM,items,B400MN,53.5,Kg,53.5,Kg,1
BOM-510C4301-R2,BOM,items,TALC 1090,15.0,Kg,15.0,Kg,1
BOM-510C4301-R2,BOM,items,G508,25.0,Kg,25.0,Kg,1
BOM-510C4301-R2,BOM,items,AD202,2.0,Kg,2.0,Kg,1
BOM-510C4301-R2,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510C4301-R2,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-510C4301-R2,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-510D0082F1UV-R0,BOM,items,M12RR,87.0,Kg,87.0,Kg,1
BOM-510D0082F1UV-R0,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510D0082F1UV-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-510D0082F1UV-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-510D0082F1UV-R0,BOM,items,AD412,12.0,Kg,12.0,Kg,1
BOM-510D0082F1UV-R0,BOM,items,AD501,0.15,Kg,0.15,Kg,1
BOM-510D0082F1UV-R0,BOM,items,AD502,0.15,Kg,0.15,Kg,1
BOM-510D0082F1UV-R0,BOM,items,PC01,0.012,Kg,0.012,Kg,1
BOM-510D0082F1UV-R0,BOM,items,PT01,0.18,Kg,0.18,Kg,1
BOM-510D0082F1UV-R0,BOM,items,PG01,0.012,Kg,0.012,Kg,1
BOM-510D2294-R1,BOM,items,B220MN,78.55,Kg,78.55,Kg,1
BOM-510D2294-R1,BOM,items,QH1200,20.0,Kg,20.0,Kg,1
BOM-510D2294-R1,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510D2294-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-510D2294-R1,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-510D2295-R1,BOM,items,B220MN,78.55,Kg,78.55,Kg,1
BOM-510D2295-R1,BOM,items,QH1200,20.0,Kg,20.0,Kg,1
BOM-510D2295-R1,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510D2295-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-510D2295-R1,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-510D4031F1-R0,BOM,items,B220MN,38.1,Kg,38.1,Kg,1
BOM-510D4031F1-R0,BOM,items,G508,40.0,Kg,40.0,Kg,1
BOM-510D4031F1-R0,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-510D4031F1-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-510D4031F1-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-510D4031F1-R0,BOM,items,AD202,3.0,Kg,3.0,Kg,1
BOM-510D4031F1-R0,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-510D4031F1-R0,BOM,items,AD402,3.0,Kg,3.0,Kg,1
BOM-510D4031F1-R0,BOM,items,AD403,15.0,Kg,15.0,Kg,1
BOM-510D4031F1-R0,BOM,items,PT01,0.1,Kg,0.1,Kg,1
BOM-520C1001F-R1,BOM,items,520M001,66.5,Kg,66.5,Kg,1
BOM-520C1001F-R1,BOM,items,G508,15.0,Kg,15.0,Kg,1
BOM-520C1001F-R1,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-520C1001F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-520C1001F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-520C1001F-R1,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-520C1001F-R1,BOM,items,AD412,14.0,Kg,14.0,Kg,1
BOM-620D2031-R0,BOM,items,520M001,23.4,Kg,23.4,Kg,1
BOM-620D2031-R0,BOM,items,530M002,10.0,Kg,10.0,Kg,1
BOM-620D2031-R0,BOM,items,530M001,44.6,Kg,44.6,Kg,1
BOM-620D2031-R0,BOM,items,T551,21.0,Kg,21.0,Kg,1
BOM-620D2031-R0,BOM,items,AD306,0.2,Kg,0.2,Kg,1
BOM-620D2031-R0,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-620D2031-R0,BOM,items,AD101,0.25,Kg,0.25,Kg,1
BOM-620D2031-R0,BOM,items,AD102,0.25,Kg,0.25,Kg,1
BOM-710C0001-R2,BOM,items,JE25 OG,74.5,Kg,74.5,Kg,1
BOM-710C0001-R2,BOM,items,711M006SN,20.0,Kg,20.0,Kg,1
BOM-710C0001-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0001-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0001-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0001-R2,BOM,items,PE5302,5.0,Kg,5.0,Kg,1
BOM-710C0001E2-R0,BOM,items,711M006N,95.5,Kg,95.5,Kg,1
BOM-710C0001E2-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0001E2-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0001E2-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0001E2-R0,BOM,items,PE6269,4.0,Kg,4.0,Kg,1
BOM-710C0001F-R1,BOM,items,H8202NLB,83.5,Kg,83.5,Kg,1
BOM-710C0001F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0001F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0001F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0001F-R1,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-710C0001F-R1,BOM,items,AD411,12.0,Kg,12.0,Kg,1
BOM-710C0001HS-R1,BOM,items,H8202NLB,95.4,Kg,95.4,Kg,1
BOM-710C0001HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0001HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0001HS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0001HS-R1,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-710C0001HS-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C0001HTF-R0,BOM,items,H8202NLB,85.5,Kg,85.5,Kg,1
BOM-710C0001HTF-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0001HTF-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0001HTF-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0001HTF-R0,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-710C0001HTF-R0,BOM,items,AD404,10.0,Kg,10.0,Kg,1
BOM-710C0001UVS-R1,BOM,items,H8202NLB,47.9,Kg,47.9,Kg,1
BOM-710C0001UVS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0001UVS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0001UVS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0001UVS-R1,BOM,items,AD501,0.3,Kg,0.3,Kg,1
BOM-710C0001UVS-R1,BOM,items,AD502,0.3,Kg,0.3,Kg,1
BOM-710C0001UVS-R1,BOM,items,PE0800,5.0,Kg,5.0,Kg,1
BOM-710C0001UVS-R1,BOM,items,711M006N,46.0,Kg,46.0,Kg,1
BOM-710C0002-R2,BOM,items,H8202NLB,94.5,Kg,94.5,Kg,1
BOM-710C0002-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0002-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0002-R2,BOM,items,AD305,0.1,Kg,0.1,Kg,1
BOM-710C0002-R2,BOM,items,PE0800,5.0,Kg,5.0,Kg,1
BOM-710C0002F-R1,BOM,items,H8202NLB,83.5,Kg,83.5,Kg,1
BOM-710C0002F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0002F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0002F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0002F-R1,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-710C0002F-R1,BOM,items,AD411,12.0,Kg,12.0,Kg,1
BOM-710C0002ST-R0,BOM,items,H8202NLB,77.5,Kg,77.5,Kg,1
BOM-710C0002ST-R0,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-710C0002ST-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0002ST-R0,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C0002ST-R0,BOM,items,AD201,18.0,Kg,18.0,Kg,1
BOM-710C0003-R1,BOM,items,H8202NLB,82.5,Kg,82.5,Kg,1
BOM-710C0003-R1,BOM,items,AD201,12.0,Kg,12.0,Kg,1
BOM-710C0003-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0003-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C0003-R1,BOM,items,PE5302,5.0,Kg,5.0,Kg,1
BOM-710C0003F-R1,BOM,items,H8202NLB,79.5,Kg,79.5,Kg,1
BOM-710C0003F-R1,BOM,items,AD411,18.0,Kg,18.0,Kg,1
BOM-710C0003F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0003F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0003F-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C0003F-R1,BOM,items,BP0800,2.0,Kg,2.0,Kg,1
BOM-710C0022-R1,BOM,items,H8202NLB,98.469805,Kg,98.469805,Kg,1
BOM-710C0022-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C0022-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0022-R1,BOM,items,AD305,0.1,Kg,0.1,Kg,1
BOM-710C0022-R1,BOM,items,PR01,0.21,Kg,0.21,Kg,1
BOM-710C0022-R1,BOM,items,PR02,0.07,Kg,0.07,Kg,1
BOM-710C0022-R1,BOM,items,PR02,0.47,Kg,0.47,Kg,1
BOM-710C0022-R1,BOM,items,PT01,0.19,Kg,0.19,Kg,1
BOM-710C0022A-R1,BOM,items,H8202NLB,97.8,Kg,97.8,Kg,1
BOM-710C0022A-R1,BOM,items,AD301,0.1,Kg,0.1,Kg,1
BOM-710C0022A-R1,BOM,items,AD305,0.3,Kg,0.3,Kg,1
BOM-710C0022A-R1,BOM,items,PR02,1.4,Kg,1.4,Kg,1
BOM-710C0022A-R1,BOM,items,PR01,0.08,Kg,0.08,Kg,1
BOM-710C0022A-R1,BOM,items,PR03,0.32,Kg,0.32,Kg,1
BOM-710C0031-R2,BOM,items,H8202NLB,54.3,Kg,54.3,Kg,1
BOM-710C0031-R2,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-710C0031-R2,BOM,items,AD305,0.2,Kg,0.2,Kg,1
BOM-710C0031-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C0031-R2,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C0031-R2,BOM,items,JE25 OG,45.0,Kg,45.0,Kg,1
BOM-710C0031A-R1,BOM,items,H8202L,100.0,Kg,100.0,Kg,1
BOM-710C0031F-R1,BOM,items,H8202NLB,85.4,Kg,85.4,Kg,1
BOM-710C0031F-R1,BOM,items,AD404,14.0,Kg,14.0,Kg,1
BOM-710C0031F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0031F-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C0031F-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C0031HS-R0,BOM,items,H8202NLB,99.4,Kg,99.4,Kg,1
BOM-710C0031HS-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0031HS-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0031HS-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0031HS-R0,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C0031ST-R1,BOM,items,H8202NLB,89.5,Kg,89.5,Kg,1
BOM-710C0031ST-R1,BOM,items,AD305,0.3,Kg,0.3,Kg,1
BOM-710C0031ST-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0031ST-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C0031ST-R1,BOM,items,AD201,10.0,Kg,10.0,Kg,1
BOM-710C0031W-R0,BOM,items,H8202NLB,99.28,Kg,99.28,Kg,1
BOM-710C0031W-R0,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-710C0031W-R0,BOM,items,AD305,0.2,Kg,0.2,Kg,1
BOM-710C0031W-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C0031W-R0,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C0031W-R0,BOM,items,POB2,0.02,Kg,0.02,Kg,1
BOM-710C0032-R1,BOM,items,JE25,100.0,Kg,100.0,Kg,1
BOM-710C0032A-R0,BOM,items,JE25L,100.0,Kg,100.0,Kg,1
BOM-710C0032F-R0,BOM,items,H8202NLB,82.5,Kg,82.5,Kg,1
BOM-710C0032F-R0,BOM,items,AD417,17.0,Kg,17.0,Kg,1
BOM-710C0032F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0032F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0032F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0033-R1,BOM,items,JE28,100.0,Kg,100.0,Kg,1
BOM-710C0034-R1,BOM,items,JE25SD,99.5,Kg,99.5,Kg,1
BOM-710C0034-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0034-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0034-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C0062-R1,BOM,items,H8202NLB,98.575,Kg,98.575,Kg,1
BOM-710C0062-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0062-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C0062-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C0062-R1,BOM,items,PT01,0.39,Kg,0.39,Kg,1
BOM-710C0062-R1,BOM,items,PB03,0.29,Kg,0.29,Kg,1
BOM-710C0062-R1,BOM,items,PC01,0.06,Kg,0.06,Kg,1
BOM-710C0062-R1,BOM,items,POB1,0.012,Kg,0.012,Kg,1
BOM-710C0062-R1,BOM,items,PV01,0.055,Kg,0.055,Kg,1
BOM-710C0062-R1,BOM,items,PB04,0.018,Kg,0.018,Kg,1
BOM-710C0064-R1,BOM,items,H8202NLB,99.2,Kg,99.2,Kg,1
BOM-710C0064-R1,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C0064-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C0064-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C0082-R1,BOM,items,H8202NLB,98.9989,Kg,98.9989,Kg,1
BOM-710C0082-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0082-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C0082-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C0082-R1,BOM,items,PT01,0.5,Kg,0.5,Kg,1
BOM-710C0082-R1,BOM,items,PC01,0.001,Kg,0.001,Kg,1
BOM-710C0082-R1,BOM,items,PY02,0.0001,Kg,0.0001,Kg,1
BOM-710C0083-R2,BOM,items,711M006N,94.05,Kg,94.05,Kg,1
BOM-710C0083-R2,BOM,items,B-72,5.0,Kg,5.0,Kg,1
BOM-710C0083-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C0083-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C0083-R2,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C0083-R2,BOM,items,PT01,0.3,Kg,0.3,Kg,1
BOM-710C0083-R2,BOM,items,PC01,0.02,Kg,0.02,Kg,1
BOM-710C0083-R2,BOM,items,PY03,0.03,Kg,0.03,Kg,1
BOM-710C1001-R1,BOM,items,H8202NLB,84.0,Kg,84.0,Kg,1
BOM-710C1001-R1,BOM,items,G568,15.0,Kg,15.0,Kg,1
BOM-710C1001-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C1001-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C1001-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C1001-R1,BOM,items,BP0800,0.4,Kg,0.4,Kg,1
BOM-710C1001-R1,BOM,items,AD801,0.1,Kg,0.1,Kg,1
BOM-710C1001F-R1,BOM,items,H8202NLB,75.2,Kg,75.2,Kg,1
BOM-710C1001F-R1,BOM,items,G568,5.0,Kg,5.0,Kg,1
BOM-710C1001F-R1,BOM,items,KEMOLIT KF4,2.0,Kg,2.0,Kg,1
BOM-710C1001F-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C1001F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C1001F-R1,BOM,items,AD402,4.0,Kg,4.0,Kg,1
BOM-710C1001F-R1,BOM,items,AD403,13.0,Kg,13.0,Kg,1
BOM-710C1001F-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C1001F-R1,BOM,items,AD405,0.2,Kg,0.2,Kg,1
BOM-710C1001J-R1,BOM,items,H8202NLB,82.5,Kg,82.5,Kg,1
BOM-710C1001J-R1,BOM,items,G568,15.0,Kg,15.0,Kg,1
BOM-710C1001J-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C1001J-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C1001J-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C1001J-R1,BOM,items,PC01,2.0,Kg,2.0,Kg,1
BOM-710C1001MT-R0,BOM,items,H8202NLB,68.5,Kg,68.5,Kg,1
BOM-710C1001MT-R0,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-710C1001MT-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C1001MT-R0,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C1001MT-R0,BOM,items,AD201,10.0,Kg,10.0,Kg,1
BOM-710C1001MT-R0,BOM,items,G568,17.0,Kg,17.0,Kg,1
BOM-710C1011-R2,BOM,items,H8202NLB,81.89,Kg,81.89,Kg,1
BOM-710C1011-R2,BOM,items,G568,16.0,Kg,16.0,Kg,1
BOM-710C1011-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C1011-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C1011-R2,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C1011-R2,BOM,items,PT01,0.25,Kg,0.25,Kg,1
BOM-710C1011-R2,BOM,items,PC01,0.02,Kg,0.02,Kg,1
BOM-710C1011-R2,BOM,items,PR03,0.2,Kg,0.2,Kg,1
BOM-710C1011-R2,BOM,items,PO04,0.14,Kg,0.14,Kg,1
BOM-710C1011-R2,BOM,items,B-72,1.0,Kg,1.0,Kg,1
BOM-710C1012-R1,BOM,items,H8202NLB,83.557,Kg,83.557,Kg,1
BOM-710C1012-R1,BOM,items,G568,15.0,Kg,15.0,Kg,1
BOM-710C1012-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C1012-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C1012-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C1012-R1,BOM,items,AD501,0.15,Kg,0.15,Kg,1
BOM-710C1012-R1,BOM,items,AD502,0.15,Kg,0.15,Kg,1
BOM-710C1012-R1,BOM,items,PT01,0.05,Kg,0.05,Kg,1
BOM-710C1012-R1,BOM,items,PC01,0.005,Kg,0.005,Kg,1
BOM-710C1012-R1,BOM,items,PR03,0.102,Kg,0.102,Kg,1
BOM-710C1012-R1,BOM,items,PO05,0.204,Kg,0.204,Kg,1
BOM-710C1012-R1,BOM,items,PY02,0.082,Kg,0.082,Kg,1
